,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
49,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.266666666666666,False,8.0,48.0,20.0,18.9,63.125,302.625,4.8,17.375,15.0625,41.9,2.75,52.3,23.4,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
50,Patrick DiMarco,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.5,-0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.5,16.0,24.400000000000002,0.0,4.233333333333333,1.6666666666666667,4.233333333333333,31.266666666666666,False,8.0,48.0,20.0,18.9,63.125,302.625,4.8,17.375,15.0625,41.9,2.75,52.3,23.4,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
51,Christian McCaffrey,6.125,14.625,2.25,0.0,8.25,6.125,47.25,0.25,14.0625,20.4,0.75,1.875,1.75,0.0,0.875,0.75,4.0,0.25,2.8375,46.0,67.7,13.375000000000002,17.8875,26.675,31.249999999999996,26.942857142857147,True,3.0,42.0,19.5,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
52,Cameron Artis-Payne,0.8,1.6,0.4,0.0,0.2,0.2,0.4,0.0,0.4,0.3,0.8,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.16,2.2,3.3200000000000003,8.0,2.0,10.0,10.0,26.942857142857147,True,3.0,42.0,19.5,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
53,Jonathan Stewart,13.75,41.125,2.9,0.125,1.375,0.75,5.5,0.125,6.7875,0.1,1.625,2.5,1.225,0.125,0.125,0.125,1.125,0.125,1.8624999999999998,28.875,43.0125,47.775000000000006,4.6375,50.050000000000004,52.4,26.942857142857147,True,3.0,42.0,19.5,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
54,Alex Armah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6199999999999999,0.0,0.0,0.0,0.0,26.942857142857147,True,3.0,42.0,19.5,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
55,Rod Smith,1.25,8.625,1.45,0.0,0.375,0.25,2.875,0.0,1.4,6.9,0.5,0.5,0.125,0.0,0.125,0.0,0.0,0.0,0.05,3.75,5.425,13.9375,6.0874999999999995,19.0625,20.025,26.174999999999997,False,3.5,48.5,22.5,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
56,Alfred Morris,2.0,16.571428571428573,8.957142857142857,0.0,0.2857142857142857,0.14285714285714285,1.2857142857142858,0.0,1.9285714285714286,5.3,0.5714285714285714,0.8571428571428571,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,4.714285714285714,6.499999999999999,46.98571428571428,4.442857142857143,48.57142857142857,51.42857142857143,26.174999999999997,False,3.5,48.5,22.5,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
57,Keith Smith,0.0,0.0,0.0,0.0,0.25,0.25,1.25,0.0,0.375,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.6875,0.0,1.925,1.925,1.925,26.174999999999997,False,3.5,48.5,22.5,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
58,Ameer Abdullah,16.0,58.0,3.55,0.0,2.0,1.5,5.5,0.0,7.85,11.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,47.95,51.2,5.55,55.35,56.75,36.95,True,3.0,50.5,23.75,25.6,61.25,337.75,5.5,18.5,13.0625,38.8,2.875,56.5,30.6,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
59,Theo Riddick,5.0,9.5,0.6000000000000001,0.0,5.0,4.5,22.0,0.5,10.65,7.8,0.0,0.0,0.0,0.0,0.5,0.5,3.5,0.5,3.85,24.0,36.55,19.049999999999997,22.2,38.849999999999994,41.25,36.95,True,3.0,50.5,23.75,25.6,61.25,337.75,5.5,18.5,13.0625,38.8,2.875,56.5,30.6,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
60,Ty Montgomery,19.0,54.0,2.8,1.0,4.0,4.0,39.0,0.0,19.3,29.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,6.6,74.0,90.2,25.7,5.4,31.1,31.1,41.6,False,3.0,54.5,25.75,20.0,62.4375,305.6875,4.9,19.1875,13.1875,39.3,2.625,61.9,18.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
61,Jamaal Williams,2.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.3,33.3,0.0,33.3,33.3,41.6,False,3.0,54.5,25.75,20.0,62.4375,305.6875,4.9,19.1875,13.1875,39.3,2.625,61.9,18.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
62,Aaron Ripkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.8,0.0,0.0,0.0,0.0,41.6,False,3.0,54.5,25.75,20.0,62.4375,305.6875,4.9,19.1875,13.1875,39.3,2.625,61.9,18.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
63,Jay Ajayi,19.0,65.25,3.2,0.0,2.25,1.75,5.75,0.0,9.35,16.0,1.75,1.25,0.3,0.0,0.0,0.0,0.0,0.0,0.125,43.75,71.5,42.224999999999994,5.449999999999999,46.4,47.7,27.624999999999996,False,14.0,46.0,16.0,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
64,Damien Williams,1.5,5.25,2.125,0.0,1.25,0.5,4.75,0.0,1.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,14.6,14.775,12.05,19.775,26.825,27.624999999999996,False,14.0,46.0,16.0,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
65,Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.624999999999996,False,14.0,46.0,16.0,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
66,Kenyan Drake,1.0,0.75,0.75,0.0,1.25,0.75,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.475,41.525,10.825,48.325,52.35,27.624999999999996,False,14.0,46.0,16.0,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
67,Jerick McKinnon,9.636363636363637,35.45454545454545,3.2181818181818183,0.2727272727272727,4.454545454545454,3.272727272727273,23.727272727272727,0.09090909090909091,11.372727272727273,16.2,1.1818181818181819,3.727272727272727,2.3000000000000003,0.18181818181818182,0.2727272727272727,0.18181818181818182,1.6363636363636365,0.0,1.9909090909090907,31.545454545454547,43.9,28.309090909090912,15.272727272727273,39.12727272727273,43.57272727272727,24.318181818181813,False,2.0,48.5,23.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
68,Latavius Murray,11.818181818181818,45.09090909090909,3.4454545454545458,0.45454545454545453,0.8181818181818182,0.6363636363636364,3.5454545454545454,0.0,8.5,12.7,2.5454545454545454,7.0,2.0545454545454547,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,2.9818181818181815,23.272727272727273,32.95454545454545,50.00909090909091,3.127272727272727,52.63636363636363,53.13636363636363,24.318181818181813,False,2.0,48.5,23.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
69,CJ Ham,0.5454545454545454,1.0909090909090908,0.6090909090909091,0.09090909090909091,0.36363636363636365,0.2727272727272727,3.1818181818181817,0.0,1.2454545454545456,2.3,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.5545454545454546,11.818181818181818,16.61818181818182,5.527272727272727,4.1909090909090905,8.2,9.718181818181817,24.318181818181813,False,2.0,48.5,23.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
70,James White,3.8333333333333335,16.5,4.816666666666666,0.0,7.0,5.5,42.0,0.0,11.35,15.7,1.5,3.6666666666666665,1.75,0.0,0.8333333333333334,0.5,0.16666666666666666,0.0,0.8833333333333334,35.333333333333336,48.85,10.65,19.849999999999998,26.283333333333335,30.516666666666666,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
71,Dion Lewis,5.0,25.166666666666668,4.55,0.3333333333333333,1.1666666666666667,1.1666666666666667,7.0,0.0,6.383333333333333,9.2,1.0,3.6666666666666665,1.7833333333333332,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.5,0.0,2.6833333333333336,15.5,21.86666666666667,30.666666666666668,8.383333333333333,39.050000000000004,39.050000000000004,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
72,Rex Burkhead,2.5,9.0,3.25,0.0,3.5,2.0,24.5,0.5,8.35,5.2,0.5,-0.5,-0.5,0.0,1.0,0.5,9.5,0.5,4.4,9.0,11.4,27.5,40.0,51.25,67.5,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
73,Mike Gillislee,13.166666666666666,48.333333333333336,3.7000000000000006,0.6666666666666666,0.0,0.0,0.0,0.0,8.666666666666666,3.1,3.0,7.333333333333333,1.7166666666666668,0.6666666666666666,0.0,0.0,0.0,0.0,4.733333333333333,21.666666666666668,29.766666666666662,62.20000000000001,0.0,62.20000000000001,62.20000000000001,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
74,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
75,James Develin,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,3.3333333333333335,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,25.916666666666668,0.0,4.066666666666666,2.783333333333333,4.066666666666666,26.360000000000003,True,-2.5,56.5,29.5,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
76,Mark Ingram,15.0,76.83333333333333,5.183333333333333,0.75,4.416666666666667,3.5,21.25,0.0,18.558333333333334,13.2,2.0833333333333335,4.5,1.7833333333333332,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.0,5.25,35.166666666666664,52.9,42.141666666666666,12.783333333333333,52.36666666666667,54.916666666666664,24.891666666666662,False,2.0,51.5,24.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
77,Alvin Kamara,7.166666666666667,50.5,7.608333333333333,0.5833333333333334,6.166666666666667,4.916666666666667,51.166666666666664,0.3333333333333333,21.166666666666664,5.7,1.5833333333333333,8.666666666666666,4.316666666666666,0.4166666666666667,1.0833333333333333,0.8333333333333334,6.25,0.25,6.491666666666667,29.833333333333332,45.041666666666664,23.466666666666672,22.241666666666664,40.65833333333333,45.699999999999996,24.891666666666662,False,2.0,51.5,24.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
78,Zach Line,0.5,1.875,1.625,0.0,0.25,0.0,0.0,0.0,0.1875,0.0,0.125,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.025,13.5,19.9375,3.475,1.6625,3.475,5.1375,24.891666666666662,False,2.0,51.5,24.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
79,Trey Edmunds,0.75,4.0,0.44166666666666665,0.08333333333333333,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,1.4083333333333332,5.766666666666667,0.0,5.766666666666667,5.766666666666667,24.891666666666662,False,2.0,51.5,24.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
80,Alvin Kamara,7.071428571428571,46.57142857142857,6.928571428571429,0.5,6.0,4.857142857142857,48.857142857142854,0.35714285714285715,20.04285714285714,16.0,1.5,7.642857142857143,3.807142857142857,0.35714285714285715,1.0714285714285714,0.8571428571428571,5.785714285714286,0.2857142857142857,6.2,28.285714285714285,42.792857142857144,23.98571428571429,24.199999999999996,43.62857142857142,48.17857142857142,23.878571428571426,True,-5.5,52.0,28.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
81,Mark Ingram,14.571428571428571,74.64285714285714,5.178571428571428,0.7857142857142857,4.571428571428571,3.642857142857143,26.785714285714285,0.0,19.14285714285714,15.6,2.142857142857143,4.714285714285714,1.9,0.6428571428571429,0.7857142857142857,0.6428571428571429,1.2857142857142858,0.0,5.1000000000000005,36.07142857142857,55.42142857142857,40.25714285714286,12.850000000000003,50.57142857142857,53.1,23.878571428571426,True,-5.5,52.0,28.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
82,Zach Line,0.6,2.3,1.7,0.0,0.4,0.1,0.5,0.0,0.38,0.0,0.1,0.2,0.2,0.0,0.1,0.1,0.5,0.0,0.16999999999999998,14.0,21.159999999999997,3.7299999999999995,2.28,4.21,6.01,23.878571428571426,True,-5.5,52.0,28.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
83,Trey Edmunds,0.6428571428571429,3.4285714285714284,0.37857142857142856,0.07142857142857142,0.0,0.0,0.0,0.0,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.207142857142857,4.942857142857143,0.0,4.942857142857143,4.942857142857143,23.878571428571426,True,-5.5,52.0,28.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
84,Matt Forte,7.8,31.4,4.000000000000001,0.0,4.2,3.8,31.6,0.0,10.1,11.2,0.4,2.4,2.4,0.0,0.4,0.4,0.2,0.0,0.6599999999999999,31.4,50.58,26.139999999999997,12.3,37.279999999999994,38.42,27.5,True,6.5,44.0,18.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
85,Bilal Powell,10.0,47.166666666666664,3.8166666666666664,0.3333333333333333,3.3333333333333335,2.5,18.666666666666668,0.0,11.583333333333334,9.1,0.8333333333333334,-0.3333333333333333,-0.4166666666666667,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,26.666666666666668,43.916666666666664,35.1,13.483333333333333,44.81666666666666,48.56666666666666,27.5,True,6.5,44.0,18.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
86,Elijah McGuire,6.714285714285714,29.285714285714285,3.6142857142857148,0.14285714285714285,1.0,0.7142857142857143,7.857142857142857,0.0,5.142857142857144,0.2,0.42857142857142855,1.1428571428571428,0.9285714285714286,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.0,0.41428571428571426,15.714285714285714,25.571428571428573,39.84285714285714,5.285714285714286,43.44285714285714,45.142857142857146,27.5,True,6.5,44.0,18.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
87,JD McKissic,3.5,15.333333333333334,3.9166666666666665,0.16666666666666666,3.0,2.1666666666666665,21.0,0.16666666666666666,7.800000000000001,10.3,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,1.1666666666666667,0.0,0.3833333333333333,19.5,27.083333333333332,20.683333333333334,15.666666666666666,32.06666666666666,36.35,24.72222222222222,True,1.0,46.0,22.5,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,23.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
88,Eddie Lacy,8.0,21.333333333333332,2.3000000000000003,0.0,0.5,0.5,5.333333333333333,0.0,3.1666666666666665,0.2,0.6666666666666666,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.049999999999999996,15.5,22.38333333333333,53.916666666666664,3.1999999999999997,57.083333333333336,57.083333333333336,24.72222222222222,True,1.0,46.0,22.5,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,23.7,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
89,Peyton Barber,2.5,8.1,0.78,0.0,0.5,0.4,3.1,0.0,1.52,12.7,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.01,5.9,9.080000000000002,18.89,7.970000000000001,26.43,26.869999999999997,24.089999999999996,False,10.0,47.5,18.75,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
90,Charles Sims,1.2,5.4,3.37,0.0,3.1,2.3,15.2,0.1,4.859999999999999,5.9,0.0,0.0,0.0,0.0,0.4,0.2,0.9,0.1,0.7899999999999999,23.4,35.410000000000004,5.1,12.65,14.569999999999999,17.770000000000003,24.089999999999996,False,10.0,47.5,18.75,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
91,Jacquizz Rodgers,5.2,18.6,2.27,0.1,0.7,0.6,4.8,0.0,3.54,4.7,1.1,2.2,0.24,0.1,0.1,0.1,0.6,0.0,0.9799999999999999,13.2,20.45,35.78,9.9,45.410000000000004,45.67,24.089999999999996,False,10.0,47.5,18.75,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
92,Doug Martin,16.0,49.0,3.042857142857143,0.2857142857142857,2.142857142857143,1.0,8.571428571428571,0.0,8.757142857142858,3.3,2.4285714285714284,4.142857142857143,1.5,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.5714285714285714,0.0,2.7142857142857144,33.714285714285715,49.17142857142857,47.41428571428571,6.1000000000000005,50.14285714285713,53.5,24.089999999999996,False,10.0,47.5,18.75,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
93,Peyton Barber,5.0,19.076923076923077,1.4153846153846152,0.15384615384615385,0.7692307692307693,0.6923076923076923,5.923076923076923,0.0,4.346153846153846,8.8,0.7692307692307693,2.5384615384615383,0.9846153846153847,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.2615384615384617,11.692307692307692,16.69230769230769,24.753846153846155,6.96923076923077,31.392307692307693,31.73076923076923,24.43076923076923,True,7.0,49.5,21.25,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
94,Charles Sims,1.4615384615384615,6.846153846153846,3.6384615384615384,0.0,3.1538461538461537,2.3076923076923075,17.23076923076923,0.07692307692307693,5.1000000000000005,4.6,0.0,0.0,0.0,0.0,0.38461538461538464,0.23076923076923078,1.6153846153846154,0.07692307692307693,0.776923076923077,23.0,34.14615384615385,6.584615384615384,13.16923076923077,16.338461538461537,19.776923076923076,24.43076923076923,True,7.0,49.5,21.25,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
95,Alan Cross,0.0,0.0,0.0,0.0,0.6,0.6,4.8,0.0,1.08,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.639999999999997,0.0,7.660000000000001,7.660000000000001,7.660000000000001,24.43076923076923,True,7.0,49.5,21.25,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
96,Jacquizz Rodgers,4.846153846153846,18.615384615384617,2.6846153846153844,0.07692307692307693,0.6923076923076923,0.5384615384615384,4.153846153846154,0.0,3.2769230769230777,0.0,0.9230769230769231,1.9230769230769231,0.4153846153846154,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.7769230769230769,12.461538461538462,18.94615384615384,34.6,8.230769230769232,42.31538461538461,42.82307692307692,24.43076923076923,True,7.0,49.5,21.25,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,19.7,62.125,318.375,5.1,20.1875,12.25,38.3,3.0,45.8,104.0625,4.1,21.1,0.5625
97,Jordan Howard,16.4,65.6,3.56,0.8,3.0,2.0,10.0,0.0,14.76,21.6,1.6,11.4,3.3600000000000003,0.8,0.2,0.0,0.0,0.0,5.9399999999999995,35.8,55.08,45.32,8.0,50.480000000000004,53.36,25.06,False,5.0,39.5,17.25,16.5,58.375,287.4375,4.9,16.6875,12.8125,34.6,2.0625,60.6,26.8,18.9,65.3125,325.0625,5.0,18.5,13.875,36.9,2.8125,48.9,111.25,4.1,22.1,0.75
98,Tarik Cohen,7.2,38.8,5.56,0.0,6.0,5.0,28.8,0.2,12.76,9.44,0.4,2.2,2.2,0.0,1.0,0.8,6.8,0.2,2.9,26.2,40.36,29.379999999999995,21.560000000000002,47.56,50.92,25.06,False,5.0,39.5,17.25,16.5,58.375,287.4375,4.9,16.6875,12.8125,34.6,2.0625,60.6,26.8,18.9,65.3125,325.0625,5.0,18.5,13.875,36.9,2.8125,48.9,111.25,4.1,22.1,0.75
