Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
123,George Kittle,SF,TE,2,DET,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
123,James O'Shaughnessy,JAX,TE,5,KC,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
123,Dallas Goedert,PHI,TE,5,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
123,Jeff Heuerman,DEN,TE,6,LAR,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
130,Nick Boyle,BAL,TE,1,BUF,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
130,Jeff Heuerman,DEN,TE,3,BAL,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
130,Lance Kendricks,GB,TE,2,MIN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
130,Jared Cook,OAK,TE,2,DEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
130,Jimmy Graham,GB,TE,6,SF,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
135,Austin Hooper,ATL,TE,1,PHI,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
135,Jonnu Smith,TEN,TE,7,LAC,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
137,Nick Boyle,BAL,TE,3,DEN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
137,Zach Ertz,PHI,TE,2,TB,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
139,Maxx Williams,BAL,TE,1,BUF,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
140,Vance McDonald,PIT,TE,6,CIN,1,1,100,0,0,0,0,0,0,0,0,0,1,0,1,1
140,Trey Burton,CHI,TE,8,NYJ,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
142,Mike Gesicki,MIA,TE,7,DET,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
143,Gerald Everett,LAR,TE,7,SF,1,1,100,-5,0,-5,-5,-5,0,0,0,0,0,0,0.5,0.5
144,Logan Paulsen,ATL,TE,1,PHI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Joshua Perkins,PHI,TE,1,ATL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Eric Saubert,ATL,TE,1,PHI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Dallas Goedert,PHI,TE,1,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Orson Charles,CLE,TE,1,PIT,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Darren Fells,CLE,TE,1,PIT,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Xavier Grimble,PIT,TE,1,CLE,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jesse James,PIT,TE,1,CLE,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Seth DeValve,CLE,TE,1,PIT,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,David Njoku,CLE,TE,1,PIT,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Tyler Eifert,CIN,TE,1,IND,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Erik Swoope,IND,TE,1,CIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Eric Ebron,IND,TE,1,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Tyler Kroft,CIN,TE,1,IND,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,CJ Uzomah,CIN,TE,1,IND,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Mason Schreck,CIN,TE,1,IND,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Delanie Walker,TEN,TE,1,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Luke Stocker,TEN,TE,1,MIA,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,AJ Derby,MIA,TE,1,TEN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jonnu Smith,TEN,TE,1,MIA,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Durham Smythe,MIA,TE,1,TEN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Garrett Celek,SF,TE,1,MIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cole Wick,SF,TE,1,MIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Tyler Conklin,MIN,TE,1,SF,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Rob Gronkowski,NE,TE,1,HOU,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Dwayne Allen,NE,TE,1,HOU,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Ryan Griffin,HOU,TE,1,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Jordan Akins,HOU,TE,1,NE,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jordan Thomas,HOU,TE,1,NE,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Josh Hill,NO,TE,1,TB,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cameron Brate,TB,TE,1,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,OJ Howard,TB,TE,1,NO,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Antony Auclair,TB,TE,1,NO,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Niles Paul,JAX,TE,1,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Rhett Ellison,NYG,TE,1,JAX,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Scott Simonson,NYG,TE,1,JAX,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Austin Seferian-Jenkins,JAX,TE,1,NYG,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,James O'Shaughnessy,JAX,TE,1,NYG,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Evan Engram,NYG,TE,1,JAX,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Charles Clay,BUF,TE,1,BAL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,James Hurst,BAL,TE,1,BUF,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Logan Thomas,BUF,TE,1,BAL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jason Croom,BUF,TE,1,BAL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Virgil Green,LAC,TE,1,KC,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Travis Kelce,KC,TE,1,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Alex Ellis,KC,TE,1,LAC,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Sean Culkin,LAC,TE,1,KC,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jeff Heuerman,DEN,TE,1,SEA,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Matt LaCosse,DEN,TE,1,SEA,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Nick Vannett,SEA,TE,1,DEN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jake Butt,DEN,TE,1,SEA,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Darrell Daniels,SEA,TE,1,DEN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Vernon Davis,WAS,TE,1,ARI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Gabe Holmes,ARI,TE,1,WAS,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jeremy Sprinkle,WAS,TE,1,ARI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Ricky Seals-Jones,ARI,TE,1,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Greg Olsen,CAR,TE,1,DAL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Geoff Swaim,DAL,TE,1,CAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Chris Manhertz,CAR,TE,1,DAL,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Blake Jarwin,DAL,TE,1,CAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
